idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
104,"All experiments use the Adam optimizer ( Kingma and Ba , 2015 ) with gradient norms clipped at 5.0 .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,"['O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'B', 'O']","['O', 'O', 'B-p', 'O', 'B-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'B-p', 'I-p', 'B-n', 'O']","['O', 'O', 'B-p', 'O', 'B-b', 'I-b', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-p', 'B-b', 'I-b', 'B-p', 'I-p', 'B-ob', 'O']",14,0.6363636363636364,103,0.5567567567567567,34,0.8095238095238095,1,1,hyperparameters
105,"In all experiments , we fine tune the pre-trained Senna word embeddings but fix all weights in the pre-trained language models .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,"['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'B', 'I', 'B', 'O', 'B', 'I', 'I', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'B-p', 'B-n', 'I-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'O', 'O', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'B-p', 'B-b', 'I-b', 'B-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'O']",15,0.6818181818181818,104,0.5621621621621622,35,0.8333333333333334,1,1,hyperparameters
106,"In addition to explicit dropout regularization , we also use early stopping to prevent over-fitting and use the following process to determine when to stop training .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'B-p', 'I-p', 'B-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'B-p', 'I-p', 'B-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",16,0.7272727272727273,105,0.5675675675675675,36,0.8571428571428571,1,1,hyperparameters
107,We first train with a constant learning rate ? = 0.001 on the training data and monitor the development set performance at each epoch .,Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,"['O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-p', 'I-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-p', 'I-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",17,0.7727272727272727,106,0.572972972972973,37,0.8809523809523809,1,1,hyperparameters
108,"Then , at the epoch with the highest development performance , we start a simple learning rate annealing schedule : decrease ?",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,18,0.8181818181818182,107,0.5783783783783784,38,0.9047619047619048,1,0,
109,"an order of magnitude ( i.e. , divide by ten ) , train for five epochs , decrease ?",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,19,0.8636363636363636,108,0.5837837837837838,39,0.9285714285714286,1,0,
110,"an order of magnitude again , train for five more epochs and stop .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,20,0.9090909090909091,109,0.5891891891891892,40,0.9523809523809523,1,0,
111,"Following , we train each final model configuration ten times with different random seeds and report the mean and standard deviation F 1 .",Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,21,0.9545454545454546,110,0.5945945945945946,41,0.9761904761904762,1,0,
112,It is important to estimate the variance of model performance since the test data sets are relatively small .,Pre-trained language models .,Pre-trained language models .,named-entity-recognition,3,,,,22,1.0,111,0.6,42,1.0,1,0,
113,Overall system results,,,named-entity-recognition,3,,,,0,0.0,112,0.6054054054054054,0,0.0,1,0,
114,Tables 1 and 2 compare results from Tag LM with previously published state of the art results without additional labeled data or task specific gazetteers .,Overall system results,Overall system results,named-entity-recognition,3,,,,1,0.02631578947368421,113,0.6108108108108108,1,0.0,1,0,
115,compare results of,Overall system results,Overall system results,named-entity-recognition,3,,,,2,0.05263157894736842,114,0.6162162162162163,0,0.0,1,0,
116,Tag LM to other systems that include additional labeled data or gazetteers .,Overall system results,Overall system results,named-entity-recognition,3,,,,3,0.07894736842105263,115,0.6216216216216216,1,0.09090909090909091,1,0,
117,"In both tasks , Tag LM establishes a new state of the art using bidirectional LMs ( the forward CNN - BIG - LSTM and the backward LSTM - 2048 - 512 ) .",Overall system results,Overall system results,named-entity-recognition,3,,,,4,0.10526315789473684,116,0.6270270270270271,2,0.18181818181818182,1,0,
118,"In the CoNLL 2003 NER task , our model scores 91.93 mean F 1 , which is a statistically significant increase over the previous best result of 91.62 0.33 from that used gazetteers ( at 95 % , two - sided Welch t- test , p = 0.021 ) .",Overall system results,Overall system results,named-entity-recognition,3,"['B', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['B-p', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'O', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",5,0.13157894736842105,117,0.6324324324324324,3,0.2727272727272727,1,1,results
119,"In the CoNLL 2000 Chunking task , Tag LM achieves 96.37 mean F 1 , exceeding all previously published results without additional labeled data by more then 1 % absolute F 1 .",Overall system results,Overall system results,named-entity-recognition,3,"['O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'B-p', 'B-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'B-b', 'I-b', 'I-b', 'I-b', 'O', 'O', 'O', 'B-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",6,0.15789473684210525,118,0.6378378378378379,4,0.36363636363636365,1,1,results
120,The improvement over the previous best result of 95.77 in that jointly trains with Penn Treebank ( PTB ) POS tags is statistically significant at 95 % ( p < 0.001 assuming standard deviation of 0.1 ) .,Overall system results,Overall system results,named-entity-recognition,3,,,,7,0.18421052631578946,119,0.6432432432432432,5,0.45454545454545453,1,0,
121,"Importantly , the LM embeddings amounts to an average absolute improvement of 1.06 and 1.37 F 1 in the NER and Chunking tasks , respectively .",Overall system results,Overall system results,named-entity-recognition,3,,,,8,0.21052631578947367,120,0.6486486486486487,6,0.5454545454545454,1,0,
122,Adding external resources .,Overall system results,,named-entity-recognition,3,,,,9,0.23684210526315788,121,0.654054054054054,7,0.6363636363636364,1,0,
123,"Although we do not use external labeled data or gazetteers , we found that TagLM outperforms previous state of the art results in both tasks when external resources ( labeled data or task specific gazetteers ) are available .",Overall system results,Adding external resources .,named-entity-recognition,3,,,,10,0.2631578947368421,122,0.6594594594594595,8,0.7272727272727273,1,0,
124,"Furthermore , show that , in most cases , the improvements we obtain by adding LM embeddings are larger then the improvements previously obtained by adding other forms of transfer or joint learning .",Overall system results,Adding external resources .,named-entity-recognition,3,,,,11,0.2894736842105263,123,0.6648648648648648,9,0.8181818181818182,1,0,
125,"For example , noted an improvement of only 0.06 F 1 in the NER task when transfer learning from both CoNLL 2000 chunks and PTB POS tags and reported an increase of 0.71 F 1 when adding gazetteers to their baseline .",Overall system results,Adding external resources .,named-entity-recognition,3,,,,12,0.3157894736842105,124,0.6702702702702703,10,0.9090909090909091,1,0,
126,"In the Chunking task , previous work has reported from 0.28 to 0.75 improvement in F 1 when including supervised labels from the PTB POS tags or CoNLL 2003 entities .",Overall system results,Adding external resources .,named-entity-recognition,3,,,,13,0.34210526315789475,125,0.6756756756756757,11,1.0,1,0,
127,Analysis,Overall system results,,named-entity-recognition,3,,,,14,0.3684210526315789,126,0.6810810810810811,0,0.0,1,0,
128,"To elucidate the characteristics of our LM augmented sequence tagger , we ran a number of additional experiments on the CoNLL 2003 NER task .",Overall system results,Analysis,named-entity-recognition,3,,,,15,0.39473684210526316,127,0.6864864864864865,1,0.041666666666666664,1,0,
129,How to use LM embeddings ?,Overall system results,Analysis,named-entity-recognition,3,,,,16,0.42105263157894735,128,0.6918918918918919,2,0.08333333333333333,1,0,
130,"In this experiment , we concatenate the LM embeddings at dif - shows that the second alternative performs best .",Overall system results,Analysis,named-entity-recognition,3,,,,17,0.4473684210526316,129,0.6972972972972973,3,0.125,1,0,
131,We speculate that the second RNN layer in the sequence tagging model is able to capture interactions between task specific context as expressed in the first RNN layer and general context as expressed in the LM embeddings in a way that improves over all system performance .,Overall system results,Analysis,named-entity-recognition,3,,,,18,0.47368421052631576,130,0.7027027027027027,4,0.16666666666666666,1,0,
132,These results are consistent with who found that chunking performance was sensitive to the level at which additional POS supervision was added .,Overall system results,Analysis,named-entity-recognition,3,,,,19,0.5,131,0.7081081081081081,5,0.20833333333333334,1,0,
133,Does it matter which language model to use ?,Overall system results,Analysis,named-entity-recognition,3,,,,20,0.5263157894736842,132,0.7135135135135136,6,0.25,1,0,
134,"In this experiment , we compare six different configurations of the forward and backward language models ( including the baseline model which does not use any language models ) .",Overall system results,Analysis,named-entity-recognition,3,,,,21,0.5526315789473685,133,0.7189189189189189,7,0.2916666666666667,1,0,
135,The results are reported in .,Overall system results,,named-entity-recognition,3,,,,22,0.5789473684210527,134,0.7243243243243244,8,0.3333333333333333,1,0,
136,"We find that adding backward LM embeddings consistently outperforms forward - only LM embeddings , with F 1 improvements between 0.22 and 0.27 % , even with the relatively small backward LSTM - 2048-512 LM .",Overall system results,The results are reported in .,named-entity-recognition,3,,,,23,0.6052631578947368,135,0.7297297297297297,9,0.375,1,0,
137,"LM size is important , and replacing the forward LSTM - 2048 - 512 with CNN - BIG - LSTM ( test perplexities of 47.7 to 30.0 on 1B Word Benchmark ) improves F 1 by 0.26 - 0.31 % , about as much as adding backward LM .",Overall system results,The results are reported in .,named-entity-recognition,3,,,,24,0.631578947368421,136,0.7351351351351352,10,0.4166666666666667,1,0,
138,"Accordingly , we hypothesize ( but have not tested ) that replacing the backward LSTM - 2048 - 512 with a backward LM analogous to the CNN - BIG - LSTM would further improve performance .",Overall system results,The results are reported in .,named-entity-recognition,3,,,,25,0.6578947368421053,137,0.7405405405405405,11,0.4583333333333333,1,0,
139,"To highlight the importance of including language models trained on a large scale data , we also experimented with training a language model on just the CoNLL 2003 training and development data .",Overall system results,The results are reported in .,named-entity-recognition,3,,,,26,0.6842105263157895,138,0.745945945945946,12,0.5,1,0,
140,Due to the much smaller size of this data Including embeddings from these language models decreased performance slightly compared to the baseline system without any LM .,Overall system results,The results are reported in .,named-entity-recognition,3,,,,27,0.7105263157894737,139,0.7513513513513513,13,0.5416666666666666,1,0,
141,"This result supports the hypothesis that adding language models help because they learn composition functions ( i.e. , the RNN parameters in the language model ) from much larger data compared to the composition functions in the baseline tagger , which are only learned from labeled data .",Overall system results,The results are reported in .,named-entity-recognition,3,,,,28,0.7368421052631579,140,0.7567567567567568,14,0.5833333333333334,1,0,
142,Importance of task specific RNN .,Overall system results,,named-entity-recognition,3,,,,29,0.7631578947368421,141,0.7621621621621621,15,0.625,1,0,
143,To understand the importance of including a task specific sequence RNN we ran an experiment that removed the task specific sequence RNN and used only the LM embeddings with a dense layer and CRF to predict output tags .,Overall system results,Importance of task specific RNN .,named-entity-recognition,3,,,,30,0.7894736842105263,142,0.7675675675675676,16,0.6666666666666666,1,0,
144,"In this setup , performance was very low , 88.17 F 1 , well below our baseline .",Overall system results,Importance of task specific RNN .,named-entity-recognition,3,,,,31,0.8157894736842105,143,0.772972972972973,17,0.7083333333333334,1,0,
145,This result confirms that the RNNs in the baseline tagger encode essential information which is not encoded in the LM embeddings .,Overall system results,Importance of task specific RNN .,named-entity-recognition,3,,,,32,0.8421052631578947,144,0.7783783783783784,18,0.75,1,0,
146,Does the LM transfer across domains ?,Overall system results,Importance of task specific RNN .,named-entity-recognition,3,,,,33,0.868421052631579,145,0.7837837837837838,19,0.7916666666666666,1,0,
147,One artifact of our evaluation framework is that both the labeled data in the chunking and NER tasks and the unlabeled text in the 1 Billion Word Benchmark used to train the bidirectional LMs are derived from news articles .,Overall system results,Importance of task specific RNN .,named-entity-recognition,3,,,,34,0.8947368421052632,146,0.7891891891891892,20,0.8333333333333334,1,0,
148,"To test the sensitivity to the LM training domain , we also applied Tag LM with a LM trained on news articles to the SemEval 2017 Shared Task 10 , Science IE .",Overall system results,Importance of task specific RNN .,named-entity-recognition,3,,,,35,0.9210526315789473,147,0.7945945945945946,21,0.875,1,0,
